,Query,Article,URL,Similarity
0,C-1,B-84,/Users/smallcat/Documents/GitHub/graph/dnp/kg/data/newsrelease_B-1-100_C-1-4/B-84.txt,0.07212568436086646
1,C-1,B-52,/Users/smallcat/Documents/GitHub/graph/dnp/kg/data/newsrelease_B-1-100_C-1-4/B-52.txt,0.06093011688634668
2,C-1,B-75,/Users/smallcat/Documents/GitHub/graph/dnp/kg/data/newsrelease_B-1-100_C-1-4/B-75.txt,0.06091752318876911
3,C-1,B-17,/Users/smallcat/Documents/GitHub/graph/dnp/kg/data/newsrelease_B-1-100_C-1-4/B-17.txt,0.05355427473583093
4,C-1,B-27,/Users/smallcat/Documents/GitHub/graph/dnp/kg/data/newsrelease_B-1-100_C-1-4/B-27.txt,0.04930436905052477
5,C-1,B-71,/Users/smallcat/Documents/GitHub/graph/dnp/kg/data/newsrelease_B-1-100_C-1-4/B-71.txt,0.04023267086766844
6,C-1,B-54,/Users/smallcat/Documents/GitHub/graph/dnp/kg/data/newsrelease_B-1-100_C-1-4/B-54.txt,0.039493293591654245
7,C-1,B-98,/Users/smallcat/Documents/GitHub/graph/dnp/kg/data/newsrelease_B-1-100_C-1-4/B-98.txt,0.039407690470503944
8,C-1,B-72,/Users/smallcat/Documents/GitHub/graph/dnp/kg/data/newsrelease_B-1-100_C-1-4/B-72.txt,0.0389760147601476
9,C-1,B-13,/Users/smallcat/Documents/GitHub/graph/dnp/kg/data/newsrelease_B-1-100_C-1-4/B-13.txt,0.037408759124087594
10,C-1,B-95,/Users/smallcat/Documents/GitHub/graph/dnp/kg/data/newsrelease_B-1-100_C-1-4/B-95.txt,0.03475258918296893
11,C-1,B-36,/Users/smallcat/Documents/GitHub/graph/dnp/kg/data/newsrelease_B-1-100_C-1-4/B-36.txt,0.034466911764705885
12,C-1,B-44,/Users/smallcat/Documents/GitHub/graph/dnp/kg/data/newsrelease_B-1-100_C-1-4/B-44.txt,0.03278688524590164
13,C-1,B-5,/Users/smallcat/Documents/GitHub/graph/dnp/kg/data/newsrelease_B-1-100_C-1-4/B-5.txt,0.03233419872551333
14,C-1,B-58,/Users/smallcat/Documents/GitHub/graph/dnp/kg/data/newsrelease_B-1-100_C-1-4/B-58.txt,0.03212576896787423
15,C-1,B-19,/Users/smallcat/Documents/GitHub/graph/dnp/kg/data/newsrelease_B-1-100_C-1-4/B-19.txt,0.03127139922392148
16,C-1,B-50,/Users/smallcat/Documents/GitHub/graph/dnp/kg/data/newsrelease_B-1-100_C-1-4/B-50.txt,0.030868807567836692
17,C-1,B-38,/Users/smallcat/Documents/GitHub/graph/dnp/kg/data/newsrelease_B-1-100_C-1-4/B-38.txt,0.029721507137842267
18,C-1,B-48,/Users/smallcat/Documents/GitHub/graph/dnp/kg/data/newsrelease_B-1-100_C-1-4/B-48.txt,0.029555503839888295
19,C-1,B-26,/Users/smallcat/Documents/GitHub/graph/dnp/kg/data/newsrelease_B-1-100_C-1-4/B-26.txt,0.02922609305588029
